cle_unique;emplacement_source;datetime_ingestion;privacy_level;entreprise;date;review_titre;status_employe;lieu;recommande;commentaire;avantage;incovenient
209897619470862123032891654554038151291;13678-AVIS-SOC-GLASSDOOR-E379472_P1.html;2021-03-21 17:30:47;0;Logware;May 6, 2019; La meilleure ESN de ma carrière! ;Ancien employé - Chef De Projet;Paris;Recommande;J'ai travaillé chez Logware à temps plein plus de 5 ans;Après 5 ans chez Logware sur un poste de chef de projet, c'est avec regret que j'ai dû quitter l'entreprise pour tenter une nouvelle expérience en Asie. Logware est une des rares ESN où il fait bon vivre... Equipe commerciale à l'écoute, une équipe RH au top et bienveillante, un service admin toujours dispo... Logware vous apporte des missions qui vous permettent d'évoluer, des formations pour rester à la pointe... de votre métier et une ambiance qui donne envie de rester de vous investir.. Triste d'avoir quitté Logware mais heureux de cette superbe expérience! Je recommande les yeux fermés;Pas d’avantages pour les employés
195126720603331372299517611003424370939;13678-AVIS-SOC-GLASSDOOR-E379472_P1.html;2021-03-21 17:30:47;0;Logware;Apr 29, 2019; suivi qui laisse à désirer ;Employé actuel - Employé anonyme;NULL;Point de vue neutre;Je travaille chez Logware à temps plein depuis moins d'un an;avantage si on peut parler en  ces mots, présent dans les top list des grands groupes...;relation entre le commercial et le collaborateur qui  laisse à désirer. des mails qui sont répondus au bon de la deuxième ou troisième relance, obligé de mettre des ultimatums pour avoir des réponses.  après je pense que ca reste du cas par cas.  CEE pas intéressant, peu d'activités avec la société esn moyenne.
287302792247585005084843458755375528310;13614-AVIS-SOC-GLASSDOOR-E230035_P2.html;2021-03-21 17:30:48;0;SeLoger;Aug 2, 2018; Une ambiance molle, insipide ;Ancien employé - Employé anonyme;NULL;Ne recommande pas;J'ai travaillé chez SeLoger à temps plein;Beaucoup de temps pour travailler à ses projets perso;Pas d’avantages pour les employés
279813931494191401878075748893774904914;13614-AVIS-SOC-GLASSDOOR-E230035_P2.html;2021-03-21 17:30:48;0;SeLoger;Jul 22, 2018; Cool ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez SeLoger à temps plein;Bonne ambiance de travaille  Manager à l'écoute  Travaille en mode Agile;le salaire n'est pas très motivant par rapport à certaines boites
334187432528466357248319272997663102525;13614-AVIS-SOC-GLASSDOOR-E230035_P2.html;2021-03-21 17:30:48;0;SeLoger;Jul 18, 2018; Très belle entreprise innovante & dynamique ! ;Employé actuel - IT Team Leader;Paris;Recommande;Je travaille chez SeLoger à temps plein depuis plus d'un an;Une ambiance conviviale et bienveillante (parcours d'intégration, petits dejs, afterworks, et soirées groupe incroyables !). Des locaux agréables en constante amélioration (avec des lieux de partage et de détente comme la cafet et une immense terrasse). Un véritable accompagnement dans le développement personnel (formations, évolutions), des pôles de compétences,  de la motivation, des moyens pour développer de... nouvelles idées... bref le lieu idéal pour s'épanouir professionnellement.;Un peu excentré dans le nord de Paris (enfin, pour moi c'est un inconvénient mais largement contrebalancé par tout les avantages énoncés plus haut)
320754598226956469024994824536671334985;13614-AVIS-SOC-GLASSDOOR-E230035_P2.html;2021-03-21 17:30:48;0;SeLoger;Jun 28, 2018; Avis ;Employé actuel - Développeur full stack;Paris;Recommande;Je travaille chez SeLoger à temps plein;Ambiance, évolution, challenge technique, locaux,confiance;Je n'en vois pas pour l'instant
221173510164398644266419251795362426212;13614-AVIS-SOC-GLASSDOOR-E230035_P2.html;2021-03-21 17:30:48;0;SeLoger;Jun 26, 2018; Quand une marque te donne envie de te lever le matin ;Employé actuel - directeur de marque;Paris;Recommande;Je travaille chez SeLoger à temps plein depuis plus de 3 ans;Une ambiance formidable, avec de nombreuses innovations ou succès à célébrer régulièrement, dans un environnement en plein mutation, qui touche à l'un des projets les plus importants des Français;Pas d’avantages pour les employés
221074686854103993542673250221166494178;13614-AVIS-SOC-GLASSDOOR-E230035_P2.html;2021-03-21 17:30:48;0;SeLoger;Jun 23, 2018; Une entreprise innovante et bienveillante ou il fait bon travailler ;Employé actuel - Conseiller commercial;Nice;Recommande;Je travaille chez SeLoger à temps plein depuis moins d'un an;Parcours d'intégration béton qui permet de s'imprégner des fonctions et des services dans de bonnes conditions  Un coaching inter-entreprise qui permet de pérenniser les acquis et travailler l'approche commerciale  Des formations/brainstorming réguliers pour une bonne maîtrise des services proposés et des arguments clés pour les valoriser Entreprise innovante, jeune, dynamique et qui laisse place aux talents... commerciaux de s'exprimer en toute bienveillance;Je n'en vois pas particulièrement
101956847557959778832889695055834612990;13614-AVIS-SOC-GLASSDOOR-E230035_P2.html;2021-03-21 17:30:48;0;SeLoger;Jun 21, 2018; A l'image de ce qu'elle renvoie ;Employé actuel - Développeur Web;Paris;Recommande;Je travaille chez SeLoger à temps plein depuis plus d'un an;-RTT -Ambiance de travail -Locaux très sympas (coin pause, détente, réu, jeux... ) -Projets intéressants;Pas d’avantages pour les employés
148884702434209030784715433699249846780;13614-AVIS-SOC-GLASSDOOR-E230035_P2.html;2021-03-21 17:30:48;0;SeLoger;Jun 21, 2018; Une superbe entreprise ! ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez SeLoger à temps plein depuis plus d'un an;Locaux, Ambiance, Primes, CE, Com interne;rien à dire, SeLoger est au top !
286415659855525629364215409666380705523;13614-AVIS-SOC-GLASSDOOR-E230035_P2.html;2021-03-21 17:30:48;0;SeLoger;Jun 20, 2018; boite cool /bonnes valeurs /où l'on apprend plein de trucs ;Employé actuel - service client;NULL;Recommande;Je travaille chez SeLoger à temps plein depuis plus d'un an;de bonnes valeurs avec une ambiance sympa, bel esprit d'équipe au global (même si comme d'hab ça dépend des managers et de l'équipe aussi). Boite hyper dynamique, des projets tout le temps et des budgets pour faire de belles choses, on apprend bcp et big up à la com interne pur les apéros au top !;dans le 18e vers Marcadet,, donc un peu excentré, mais la super terrasse compense bien ça !
35966634807759314995038590121478804620;13625-AVIS-SOC-GLASSDOOR-E192082_P2.html;2021-03-21 17:30:48;0;Polytechnique Montréal;Nov 17, 2016; Travail très intéressant pour des étudiants ;Employé actuel - Auxiliaire De Recherche;Montréal, QC;Recommande;Je travaille chez Polytechnique Montréal à temps partiel depuis plus d'un an;Directeur de recherche très passionné et motivant. Salaire raisonnable par rapport au travail demandé. Ce poste peut donner l'occasion à des étudiants gradués d'acquérir de l'expérience pratique en même temps qu'ils étudient.  Mise à jour constante des connaissances scientifiques.;Il faut savoir s'organiser seul car les directives sont souvent très floues, parfois elles me perdent encore plus.  L'expérience acquise dépend du projet sur lequel on travaille et souvent elles ne sont soit pas assez techniques, soit sur-spécialisées par rapport aux demandes du marché du travail
198595645855391499194916525431251029884;13625-AVIS-SOC-GLASSDOOR-E192082_P2.html;2021-03-21 17:30:48;0;Polytechnique Montréal;Oct 23, 2016; Étudiant Chercheur ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez Polytechnique Montréal à temps plein;Horaires flexibles, congés sur demandes, travailler dans un domaine qui nous intéresse avec des experts mondiaux;Pas d’avantages pour les employés
189879404229795258787178627456547519838;13625-AVIS-SOC-GLASSDOOR-E192082_P2.html;2021-03-21 17:30:48;0;Polytechnique Montréal;Mar 30, 2016; Super ;;NULL;Recommande;Je travaille chez Polytechnique Montréal à ;Vraiment super à Polytechnique Montréal;Aucun Inconvénient à déclarer ici
269394782428282755542701602101404804111;13625-AVIS-SOC-GLASSDOOR-E192082_P2.html;2021-03-21 17:30:48;0;Polytechnique Montréal;Apr 25, 2015; assistant de recherche ;;NULL;Ne recommande pas;Je travaille chez Polytechnique Montréal à ;un bon environement, un bon salaire pour un etudiant;le stress de la recherche
275757083873445657876920634374931672184;13716-AVIS-SOC-GLASSDOOR-E466295_P1.html;2021-03-21 17:30:49;0;Sopra Steria;Dec 6, 2019; Consultant business analyst ;Employé actuel - Business Analyst;Paris;Recommande;Je travaille chez Sopra Steria à temps plein depuis plus d'un an;Missions intéressantes pour les débutants et les profils techniques ou spécialisés sur une techno;Management RH pas très à l'écoute de l'évolution de carrière
170373722478794899887759140137194086920;13716-AVIS-SOC-GLASSDOOR-E466295_P1.html;2021-03-21 17:30:49;0;Sopra Steria;Dec 6, 2019; Un cabinet orienté SI ;Employé actuel - Consultant;Paris;Ne recommande pas;Je travaille chez Sopra Steria à temps plein depuis plus de 3 ans;Entente entre les consultants. Respect de l'équilibre vie privé/personnelle.;Rémunération quelque peu en dessous du niveau du marché. Peu de conseil métier.
116432721309744623992751283207018134777;13716-AVIS-SOC-GLASSDOOR-E466295_P1.html;2021-03-21 17:30:49;0;Sopra Steria;Dec 6, 2019; Conseil RH ;Employé actuel - Manager;Paris;Recommande;Je travaille chez Sopra Steria à temps plein depuis plus d'un an;Equipe soudée, qualité du management au sein de l'agence, culture agréable;Un travail de transformation globale nécessaire mais en cours pour aller sur plus d'agilité, transversalité, collaboration
116552410464042425644753628954484334477;13716-AVIS-SOC-GLASSDOOR-E466295_P1.html;2021-03-21 17:30:49;0;Sopra Steria;Dec 4, 2019; Great place to work ;Employé actuel - Employé anonyme;NULL;Ne recommande pas;Je travaille chez Sopra Steria à temps plein depuis plus de 8 ans;rien, pas d'avantages, avec des contrats différents;management hierarchique, pyramidale, peu d'ouverture, centré sur quelques personnes, c'est dommage
101831243272794778057816788398090040921;13716-AVIS-SOC-GLASSDOOR-E466295_P1.html;2021-03-21 17:30:49;0;Sopra Steria;Nov 28, 2019; Attitude scandaleuse, ;Employé actuel - Employé anonyme;NULL;Ne recommande pas;Je travaille chez Sopra Steria à temps plein;Aucun avantage, aucun sérieux, à éviter;Aucun sérieux,du moins me concernant. En effet, après plusieurs entretiens qui se sont étalés sur deux mois, ayant donné satisfaction et accepté pour la mission que je devais accomplir,les modalités du contrat discutés et acceptés, à mon grand étonnement,avec en sus un revirement de 180 degrés ,l'on m'apprend pour des motifs que j'ai trouvé bizarre que je suis  jeune,que...que..., n'importe quoi, quoi. En somme...,une manière peu amène et discourtoise de la part du préposé ou des préposé à l'embauche. Ce qui ,en aucun cas n'honore son ou ses auteurs.
154868965928775998578777164200212952505;13716-AVIS-SOC-GLASSDOOR-E466295_P1.html;2021-03-21 17:30:49;0;Sopra Steria;Nov 26, 2019; Bien organisée ;Ancien employé - Employé anonyme;NULL;Ne recommande pas;J'ai travaillé chez Sopra Steria à temps plein;Bonne organisation - Stratégie irréprochable;Manque de souplesse au niveau des projets
81694748905730595066209709633281679681;13716-AVIS-SOC-GLASSDOOR-E466295_P1.html;2021-03-21 17:30:49;0;Sopra Steria;Nov 25, 2019; Bien ;Ancien employé - INFORMATIQUE;Paris;Point de vue neutre;J'ai travaillé chez Sopra Steria à temps plein plus d'un an;Bon CE,management de proximité, bonne ambiance;Salaires un peu bas par rapport au marché
49667635873317657495200995279640011090;13716-AVIS-SOC-GLASSDOOR-E466295_P1.html;2021-03-21 17:30:49;0;Sopra Steria;Nov 25, 2019; Prime à la jeunesse ;Ancien employé - Employé anonyme;NULL;Ne recommande pas;J'ai travaillé chez Sopra Steria à temps plein;Travail en TMA formateur, les premières années;Pas d'évolution en expertise technique
204646486024177043974863318401423469034;13716-AVIS-SOC-GLASSDOOR-E466295_P1.html;2021-03-21 17:30:49;0;Sopra Steria;Nov 24, 2019; Lead Technique / Technique Referent ;Ancien employé - Lead Technique;NULL;Ne recommande pas;J'ai travaillé chez Sopra Steria à temps plein plus de 3 ans;Ambiance des équipes et entraide;Pas d’avantages pour les employés
120596672387308071769435667965893850125;13551-AVIS-SOC-GLASSDOOR-E794111_P1.html;2021-03-21 17:30:49;0;Atos;Jun 24, 2015; dépend de la mission, gel d'augmentation de salaire ;Ingénieur Étude Et Développement Java EE;Bezons;Ne recommande pas;Je travaille chez Atos à  depuis plus d'un an;Si vous réussissez à avoir une bonne mission et un bon salaire d'entré c'est une bonne ssii. Vous pourriez avoir un pc portable d'atos et vous avez 100% transport en commun si vous êtes en mission.;Pas d’avantages pour les employés
295038239760042156599395779433153854134;13551-AVIS-SOC-GLASSDOOR-E794111_P1.html;2021-03-21 17:30:49;0;Atos;Jan 3, 2015; Bonne activité manageriale ;Employé actuel - Ingénieur Production;Paris;Recommande;Je travaille chez Atos à temps plein depuis plus de 5 ans;Je ne suis pas resté assez longtemps pour savoir si cela m'aurait permis d'avoir des avantages particulier. Mais je pense qu'on a tous une chance d'obtenir un bonus....;Pas d’avantages pour les employés
82468893076887810997827515753753434284;13806-AVIS-SOC-GLASSDOOR-E2701639_P1.html;2021-03-21 17:30:49;0;Veolia Water Tech;Oct 23, 2019; Contract Manager ;Employé actuel - Contract Manager;Paris;Point de vue négatif;Je travaille chez Veolia Water Tech à temps plein depuis plus de 10 ans;Opportunites de carriere, projets interessants, equilibre travail / vie privee ok;Segment soumis a forte concurrence, forte pression sur les couts et personnels,  restructurations frequentes.
30244862717747678522343296646674601807;13806-AVIS-SOC-GLASSDOOR-E2701639_P1.html;2021-03-21 17:30:49;0;Veolia Water Tech;Oct 10, 2019; Bon climat de travail ;Employé actuel - Chargé De Communication;Saint-Maur;Recommande;Je travaille chez Veolia Water Tech à temps plein depuis plus de 10 ans;Très bonne ambiance, épanouissement,;Pas d’avantages pour les employés
299591327382436368456172084038389564703;13806-AVIS-SOC-GLASSDOOR-E2701639_P1.html;2021-03-21 17:30:49;0;Veolia Water Tech;Sep 12, 2019; Environnement agréable, assez tranquille ;Ancien employé - Controleur financier;Pékin, Pékin;Ne recommande pas;J'ai travaillé chez Veolia Water Tech à temps plein plus d'un an;Environnement de travail confortable, environnement multiculturel;Management parfois moyen, certaines missions peu challengeantes
309407894832707490729629127013256440418;13806-AVIS-SOC-GLASSDOOR-E2701639_P1.html;2021-03-21 17:30:50;0;Veolia Water Tech;Jul 17, 2019; 1 avis ;Employé actuel - Responsable service technique;Wissous;Ne recommande pas;Je travaille chez Veolia Water Tech à temps plein depuis plus de 5 ans;De moins en moins d avantages;Les temps de travaille à rallonge
256179862539984821414495932297511727795;13702-AVIS-SOC-GLASSDOOR-E1159854_P1.html;2021-03-21 17:30:50;0;Kendo;Jul 25, 2017; bien ;Ancien employé - Responsable Informatique;Casablanca;Recommande;J'ai travaillé chez Kendo à temps plein plus de 3 ans;Ne recommande pas;Pas d’avantages pour les employés
231472022393025538282855346271720037216;13732-AVIS-SOC-GLASSDOOR-E158808_P1.html;2021-03-21 17:30:50;0;Keyrus Group;Dec 2, 2019; Entreprise Humaine et à l'écoute ;Employé actuel - Employé anonyme;Montréal, QC;Recommande;Je travaille chez Keyrus Group à temps plein depuis plus d'un an;Ne recommande pas;Pas d’avantages pour les employés
